date,product_id,category,brand,listed_price,cost_price,discount_pct,final_price,units_sold,inventory_level,rating,competitor_price,revenue,profit
2024-09-05,P013,Women,Levis,1090.56,706.47,5,1036.03,60,435,3.8,972.57,62161.8,19773.6
2024-09-05,P017,Women,H&M,3825.79,2422.8,40,2295.47,48,107,3.8,2490.14,110182.56,-6111.84
2024-09-05,P018,Footwear,Nike,2592.48,1754.56,0,2592.48,22,535,4.7,2780.71,57034.56,18434.24
2024-09-05,P026,Women,HRX,3470.85,2140.91,40,2082.51,34,289,3.3,2183.47,70805.34,-1985.6
2024-09-06,P004,Women,Puma,3736.73,2439.07,10,3363.06,15,394,3.6,3512.3,50445.9,13859.85
2024-09-06,P020,Footwear,H&M,3315.27,2375.45,15,2817.98,27,193,3.7,2592.08,76085.46,11948.31
2024-09-06,P024,Women,Nike,756.55,504.64,0,756.55,42,370,3.6,774.16,31775.1,10580.22
2024-09-06,P026,Women,HRX,3863.87,2577.39,0,3863.87,5,351,3.8,3812.35,19319.35,6432.4
2024-09-07,P003,Accessories,Adidas,3133.45,2132.45,10,2820.1,8,602,4.5,2929.18,22560.8,5501.2
2024-09-07,P009,Footwear,Levis,540.68,331.52,20,432.54,198,655,4.6,472.54,85642.92,20001.96
2024-09-07,P017,Women,H&M,1911.67,1196.03,0,1911.67,10,308,4.9,1816.97,19116.7,7156.4
2024-09-07,P018,Footwear,Nike,1969.7,1404.87,0,1969.7,26,204,4.6,1969.42,51212.2,14685.58
2024-09-07,P022,Accessories,Puma,2775.5,1865.94,40,1665.3,36,927,4.3,1532.81,59950.8,-7223.04
2024-09-07,P026,Women,HRX,1339.6,904.07,30,937.72,95,216,3.3,967.0,89083.4,3196.75
2024-09-08,P015,Men,Roadster,3030.85,1748.63,30,2121.59,48,476,4.0,2175.16,101836.32,17902.08
2024-09-08,P018,Footwear,Nike,1968.93,1425.32,5,1870.48,68,178,4.9,1690.07,127192.64,30270.88
2024-09-08,P026,Women,HRX,3854.4,2192.39,15,3276.24,33,145,4.8,3183.74,108115.92,35767.05
2024-09-09,P001,Footwear,Adidas,4994.91,3585.44,30,3496.44,30,938,4.3,3691.12,104893.2,-2670.0
2024-09-09,P011,Footwear,Adidas,3256.7,2168.05,15,2768.2,23,426,4.6,2670.23,63668.6,13803.45
2024-09-09,P016,Kids,Puma,4471.26,3027.9,5,4247.7,19,120,3.4,4383.85,80706.3,23176.2
2024-09-09,P023,Accessories,Roadster,1664.66,1151.5,40,998.8,45,356,3.6,934.6,44946.0,-6871.5
2024-09-09,P027,Men,HRX,663.18,384.51,10,596.86,224,120,4.0,605.07,133696.64,47566.4
2024-09-09,P027,Men,HRX,2277.85,1266.17,0,2277.85,12,865,3.3,2266.27,27334.2,12140.16
2024-09-10,P006,Accessories,Nike,4922.33,3430.52,15,4183.98,9,205,3.4,4273.59,37655.82,6781.14
2024-09-10,P007,Kids,Levis,3253.39,2207.07,5,3090.72,12,613,4.2,3112.78,37088.64,10603.8
2024-09-10,P013,Women,Levis,2201.16,1328.37,30,1540.81,81,670,4.9,1694.46,124805.61,17207.64
2024-09-10,P023,Accessories,Roadster,2292.26,1269.53,40,1375.36,84,992,3.6,1372.67,115530.24,8889.72
2024-09-11,P002,Kids,H&M,547.21,355.18,0,547.21,171,884,4.4,519.04,93572.91,32837.13
2024-09-11,P004,Women,Puma,4489.73,3089.2,10,4040.76,24,829,4.1,4113.15,96978.24,22837.44
2024-09-11,P007,Kids,Levis,3054.0,2279.25,5,2901.3,27,543,3.7,2674.19,78335.1,16795.35
2024-09-11,P014,Accessories,Nike,665.08,412.38,0,665.08,217,840,4.2,681.08,144322.36,54835.9
2024-09-11,P019,Kids,Nike,4691.13,3116.88,30,3283.79,5,812,4.1,3610.29,16418.95,834.55
2024-09-11,P029,Footwear,Nike,1290.76,793.95,15,1097.15,112,416,3.5,1097.06,122880.8,33958.4
2024-09-11,P030,Footwear,Zara,2400.41,1727.08,20,1920.33,40,827,4.3,1859.85,76813.2,7730.0
2024-09-12,P003,Accessories,Adidas,860.93,637.66,0,860.93,95,634,3.9,839.66,81788.35,21210.65
2024-09-12,P003,Accessories,Adidas,4227.93,2756.14,30,2959.55,31,530,4.6,2948.9,91746.05,6305.71
2024-09-12,P015,Men,Roadster,4711.67,3495.47,10,4240.5,15,680,3.7,4293.69,63607.5,11175.45
2024-09-12,P025,Men,Nike,4308.89,3125.31,15,3662.56,7,985,4.7,3543.61,25637.92,3760.75
2024-09-12,P028,Accessories,HRX,2267.82,1672.71,5,2154.43,48,557,4.5,2351.29,103412.64,23122.56
2024-09-12,P029,Footwear,Nike,3463.16,2006.74,30,2424.21,32,752,3.9,2242.54,77574.72,13359.04
2024-09-13,P001,Footwear,Adidas,520.1,341.31,0,520.1,126,111,3.3,479.08,65532.6,22527.54
2024-09-13,P008,Accessories,HRX,1665.04,1033.91,0,1665.04,96,835,3.7,1653.92,159843.84,60588.48
2024-09-13,P009,Footwear,Levis,3068.98,1880.9,30,2148.29,62,293,5.0,2314.31,133193.98,16578.18
2024-09-13,P025,Men,Nike,4196.86,2546.89,0,4196.86,30,537,3.3,4445.21,125905.8,49499.1
2024-09-14,P015,Men,Roadster,2883.91,1928.08,40,1730.35,50,390,4.1,1723.96,86517.5,-9886.5
2024-09-14,P016,Kids,Puma,1202.67,688.55,30,841.87,75,937,4.6,880.48,63140.25,11499.0
2024-09-14,P018,Footwear,Nike,2858.31,1819.27,10,2572.48,31,445,4.3,2356.1,79746.88,23349.51
2024-09-14,P022,Accessories,Puma,905.28,651.35,15,769.49,72,754,3.5,765.02,55403.28,8506.08
2024-09-14,P022,Accessories,Puma,2452.38,1596.56,20,1961.9,56,290,3.6,1796.52,109866.4,20459.04
2024-09-14,P027,Men,HRX,3352.64,2334.73,30,2346.85,52,886,3.2,2353.15,122036.2,630.24
2024-09-15,P001,Footwear,Adidas,4298.78,2901.54,20,3439.02,12,292,3.5,3125.14,41268.24,6449.76
2024-09-15,P008,Accessories,HRX,2227.67,1577.01,20,1782.14,16,338,4.0,1671.34,28514.24,3282.08
2024-09-15,P011,Footwear,Adidas,1965.51,1268.01,30,1375.86,48,502,4.4,1389.79,66041.28,5176.8
2024-09-15,P015,Men,Roadster,726.11,404.77,40,435.67,176,796,4.7,426.61,76677.92,5438.4
2024-09-15,P019,Kids,Nike,3388.58,1991.46,20,2710.86,13,360,3.5,2741.78,35241.18,9352.2
2024-09-15,P029,Footwear,Nike,552.11,310.65,15,469.29,120,923,3.6,463.76,56314.8,19036.8
2024-09-15,P030,Footwear,Zara,919.05,592.44,10,827.14,120,655,3.7,837.61,99256.8,28164.0
2024-09-16,P005,Kids,Puma,3395.93,2089.36,0,3395.93,10,134,4.5,3428.7,33959.3,13065.7
2024-09-16,P007,Kids,Levis,2158.16,1484.83,20,1726.53,38,582,4.7,1588.85,65608.14,9184.6
2024-09-16,P007,Kids,Levis,3713.19,2203.97,0,3713.19,11,389,3.9,3621.24,40845.09,16601.42
2024-09-16,P008,Accessories,HRX,4703.52,3099.95,30,3292.46,32,761,3.9,3393.69,105358.72,6160.32
2024-09-16,P021,Men,Puma,2889.51,1752.1,0,2889.51,5,200,4.9,2723.59,14447.55,5687.05
2024-09-16,P023,Accessories,Roadster,3392.28,1984.1,20,2713.82,31,317,3.2,2804.89,84128.42,22621.32
2024-09-16,P030,Footwear,Zara,2704.06,1853.81,0,2704.06,19,642,3.9,2451.67,51377.14,16154.75
2024-09-17,P008,Accessories,HRX,3706.88,2095.6,20,2965.5,29,255,3.5,3096.32,85999.5,25227.1
2024-09-17,P009,Footwear,Levis,2364.74,1751.76,5,2246.5,60,149,4.5,2387.88,134790.0,29684.4
2024-09-17,P026,Women,HRX,739.82,462.61,0,739.82,156,580,4.2,695.36,115411.92,43244.76
2024-09-17,P027,Men,HRX,2325.38,1473.96,10,2092.84,40,433,4.7,1969.21,83713.6,24755.2
2024-09-18,P003,Accessories,Adidas,2414.12,1610.79,0,2414.12,64,834,3.7,2356.67,154503.68,51413.12
2024-09-18,P010,Women,H&M,4387.04,2710.35,40,2632.22,34,649,4.9,2513.48,89495.48,-2656.42
2024-09-18,P016,Kids,Puma,3348.42,2309.0,20,2678.74,6,234,5.0,2438.41,16072.44,2218.44
2024-09-18,P017,Women,H&M,740.76,546.01,0,740.76,102,928,4.7,672.7,75557.52,19864.5
2024-09-19,P005,Kids,Puma,555.47,386.32,15,472.15,150,143,3.6,471.78,70822.5,12874.5
2024-09-19,P008,Accessories,HRX,3891.32,2175.48,20,3113.06,25,928,4.6,3075.82,77826.5,23439.5
2024-09-19,P015,Men,Roadster,3138.66,1938.37,40,1883.2,36,970,3.7,1709.54,67795.2,-1986.12
2024-09-19,P029,Footwear,Nike,2973.12,2168.34,5,2824.46,28,814,3.8,2993.2,79084.88,18371.36
2024-09-19,P029,Footwear,Nike,4835.62,3036.73,10,4352.06,7,227,3.4,4396.74,30464.42,9207.31
2024-09-20,P022,Accessories,Puma,1528.75,888.48,10,1375.88,93,725,4.6,1335.7,127956.84,45328.2
2024-09-20,P024,Women,Nike,4160.95,2379.16,20,3328.76,6,403,4.2,3351.13,19972.56,5697.6
2024-09-20,P025,Men,Nike,4326.04,3092.8,15,3677.13,19,625,3.3,3874.94,69865.47,11102.27
2024-09-20,P029,Footwear,Nike,2969.78,2177.46,15,2524.31,19,585,3.7,2332.61,47961.89,6590.15
2024-09-21,P002,Kids,H&M,2833.46,2018.22,5,2691.79,10,642,4.9,2439.95,26917.9,6735.7
2024-09-21,P003,Accessories,Adidas,4371.84,2872.36,0,4371.84,11,868,3.8,4282.06,48090.24,16494.28
2024-09-21,P016,Kids,Puma,2134.72,1426.76,5,2027.98,58,837,4.3,2060.42,117622.84,34870.76
2024-09-21,P018,Footwear,Nike,1217.05,784.08,40,730.23,168,189,3.4,693.04,122678.64,-9046.8
2024-09-21,P018,Footwear,Nike,1101.09,649.15,15,935.93,125,626,3.8,993.88,116991.25,35847.5
2024-09-21,P024,Women,Nike,3739.84,2241.32,15,3178.86,27,304,3.3,2899.13,85829.22,25313.58
2024-09-22,P017,Women,H&M,4788.04,3322.18,15,4069.83,10,463,3.4,4096.06,40698.3,7476.5
2024-09-22,P017,Women,H&M,3956.27,2234.82,40,2373.76,50,717,4.2,2312.83,118688.0,6947.0
2024-09-22,P027,Men,HRX,3137.14,2336.54,0,3137.14,14,928,5.0,3359.63,43919.96,11208.4
2024-09-22,P030,Footwear,Zara,2908.11,1703.25,20,2326.49,38,518,4.3,2348.22,88406.62,23683.12
2024-09-23,P002,Kids,H&M,2553.63,1639.25,30,1787.54,48,805,3.8,1905.32,85801.92,7117.92
2024-09-23,P002,Kids,H&M,1201.3,734.29,20,961.04,100,139,4.3,881.92,96104.0,22675.0
2024-09-23,P003,Accessories,Adidas,3493.74,2198.03,15,2969.68,29,839,4.0,3084.29,86120.72,22377.85
2024-09-23,P004,Women,Puma,4619.66,2665.45,20,3695.73,34,414,4.8,3734.83,125654.82,35029.52
2024-09-23,P005,Kids,Puma,3690.7,2732.07,5,3506.16,23,321,4.5,3309.76,80641.68,17804.07
2024-09-23,P010,Women,H&M,4508.95,2694.26,0,4508.95,15,438,4.9,4593.24,67634.25,27220.35
2024-09-23,P015,Men,Roadster,3337.2,2173.71,5,3170.34,7,276,3.2,3314.89,22192.38,6976.41
2024-09-23,P018,Footwear,Nike,2329.7,1500.65,15,1980.24,50,975,3.9,1941.77,99012.0,23979.5
2024-09-23,P018,Footwear,Nike,4759.41,3370.92,20,3807.53,22,286,4.2,3921.83,83765.66,9605.42
2024-09-23,P020,Footwear,H&M,858.55,514.29,15,729.77,48,153,4.1,666.07,35028.96,10343.04
2024-09-23,P027,Men,HRX,4071.26,2617.7,30,2849.88,11,735,3.9,2915.66,31348.68,2553.98
2024-09-24,P006,Accessories,Nike,3249.65,1800.59,30,2274.76,60,669,3.3,2239.55,136485.6,28450.2
2024-09-24,P006,Accessories,Nike,1373.43,918.5,5,1304.76,66,963,4.6,1433.47,86114.16,25493.16
2024-09-24,P006,Accessories,Nike,2204.55,1630.96,30,1543.18,33,527,3.5,1467.74,50924.94,-2896.74
2024-09-24,P007,Kids,Levis,4130.06,2524.61,15,3510.55,6,896,3.5,3816.05,21063.3,5915.64
2024-09-24,P008,Accessories,HRX,1327.95,888.77,15,1128.76,20,553,4.0,1181.18,22575.2,4799.8
2024-09-24,P012,Men,Nike,1781.26,1321.45,0,1781.26,36,209,4.9,1820.2,64125.36,16553.16
2024-09-24,P013,Women,Levis,3879.26,2685.75,15,3297.37,34,605,3.4,3172.3,112110.58,20795.08
2024-09-24,P014,Accessories,Nike,1897.07,1347.36,15,1612.51,102,251,4.9,1684.84,164476.02,27045.3
2024-09-24,P014,Accessories,Nike,1203.76,689.16,30,842.63,150,408,4.2,907.13,126394.5,23020.5
2024-09-24,P021,Men,Puma,4254.41,2810.68,40,2552.65,32,357,4.0,2560.59,81684.8,-8256.96
2024-09-24,P024,Women,Nike,1347.85,878.23,30,943.49,150,571,3.3,968.18,141523.5,9789.0
2024-09-24,P026,Women,HRX,4731.63,3396.3,15,4021.89,8,625,4.2,4115.01,32175.12,5004.72
2024-09-24,P028,Accessories,HRX,4555.4,2838.29,5,4327.63,27,513,4.7,3949.12,116846.01,40212.18
2024-09-25,P018,Footwear,Nike,4624.48,3364.07,10,4162.03,11,763,3.4,4503.95,45782.33,8777.56
2024-09-25,P030,Footwear,Zara,2093.22,1195.37,15,1779.24,12,812,3.6,1711.99,21350.88,7006.44
2024-09-26,P002,Kids,H&M,3305.49,1897.53,15,2809.67,10,656,4.1,2816.56,28096.7,9121.4
2024-09-26,P003,Accessories,Adidas,4358.04,3088.94,10,3922.24,30,738,4.3,4225.98,117667.2,24999.0
2024-09-26,P011,Footwear,Adidas,2604.94,1451.82,10,2344.45,54,196,4.3,2416.09,126600.3,48202.02
2024-09-26,P019,Kids,Nike,3076.25,1828.52,5,2922.44,31,585,4.2,3021.83,90595.64,33911.52
2024-09-26,P023,Accessories,Roadster,4699.19,2882.55,30,3289.43,21,182,4.6,3460.14,69078.03,8544.48
2024-09-26,P024,Women,Nike,3914.52,2233.25,0,3914.52,29,662,3.9,4253.46,113521.08,48756.83
2024-09-26,P030,Footwear,Zara,1264.16,922.25,40,758.5,90,823,3.9,792.92,68265.0,-14737.5
2024-09-27,P013,Women,Levis,1366.43,799.98,0,1366.43,27,111,3.4,1383.92,36893.61,15294.15
2024-09-27,P021,Men,Puma,2033.58,1466.93,20,1626.86,96,217,4.8,1636.25,156178.56,15353.28
2024-09-27,P024,Women,Nike,2039.34,1509.72,40,1223.6,52,124,4.6,1113.12,63627.2,-14878.24
2024-09-27,P028,Accessories,HRX,3261.03,2142.13,10,2934.93,7,583,3.8,3018.34,20544.51,5549.6
2024-09-27,P028,Accessories,HRX,3495.38,2527.36,30,2446.77,58,583,4.3,2235.88,141912.66,-4674.22
2024-09-27,P029,Footwear,Nike,578.71,374.59,5,549.77,144,231,3.2,544.4,79166.88,25225.92
2024-09-28,P008,Accessories,HRX,3246.34,2296.87,40,1947.8,56,341,3.4,1947.55,109076.8,-19547.92
2024-09-28,P012,Men,Nike,2876.43,1839.64,15,2444.97,68,560,4.0,2492.33,166257.96,41162.44
2024-09-28,P022,Accessories,Puma,4139.91,2640.3,5,3932.91,6,330,3.8,4138.23,23597.46,7755.66
2024-09-28,P025,Men,Nike,4529.75,3302.58,5,4303.26,26,510,4.4,4596.09,111884.76,26017.68
2024-09-29,P004,Women,Puma,1605.15,1006.22,10,1444.64,42,696,4.0,1461.32,60674.88,18413.64
2024-09-29,P008,Accessories,HRX,1750.21,1272.03,0,1750.21,10,610,3.7,1923.12,17502.1,4781.8
2024-09-29,P014,Accessories,Nike,3938.42,2739.62,10,3544.58,25,309,4.7,3331.43,88614.5,20124.0
2024-09-29,P018,Footwear,Nike,752.36,431.68,20,601.89,104,100,4.4,570.29,62596.56,17701.84
2024-09-29,P023,Accessories,Roadster,2201.68,1312.92,15,1871.43,32,510,4.5,1922.01,59885.76,17872.32
2024-09-30,P002,Kids,H&M,3200.68,2158.25,40,1920.41,68,583,3.4,1851.67,130587.88,-16173.12
2024-09-30,P003,Accessories,Adidas,3109.86,2041.71,5,2954.37,30,809,4.5,2786.98,88631.1,27379.8
2024-09-30,P004,Women,Puma,2884.19,2007.21,20,2307.35,30,329,4.2,2523.87,69220.5,9004.2
2024-09-30,P014,Accessories,Nike,3477.61,2101.06,10,3129.85,24,972,4.3,3054.09,75116.4,24690.96
2024-09-30,P029,Footwear,Nike,2032.44,1308.0,20,1625.95,21,429,3.2,1528.86,34144.95,6676.95
2024-10-01,P001,Footwear,Adidas,1990.72,1476.18,30,1393.5,27,211,4.6,1502.08,37624.5,-2232.36
2024-10-01,P008,Accessories,HRX,4068.45,2831.21,5,3865.03,28,702,4.9,3611.59,108220.84,28946.96
2024-10-01,P012,Men,Nike,2096.48,1287.54,15,1782.01,15,163,3.2,1757.12,26730.15,7417.05
2024-10-01,P030,Footwear,Zara,581.05,334.98,20,464.84,429,816,4.1,465.85,199416.36,55709.94
2024-10-02,P019,Kids,Nike,1738.79,1089.08,15,1477.97,27,925,4.2,1347.33,39905.19,10500.03
2024-10-02,P022,Accessories,Puma,4969.27,3538.55,40,2981.56,29,113,4.4,3101.45,86465.24,-16152.71
2024-10-02,P022,Accessories,Puma,3575.95,2254.59,15,3039.56,13,157,4.1,3249.65,39514.28,10204.61
2024-10-03,P001,Footwear,Adidas,1650.32,1140.36,30,1155.22,72,411,4.9,1124.11,83175.84,1069.92
2024-10-03,P004,Women,Puma,4261.4,2609.59,5,4048.33,32,170,4.7,3676.03,129546.56,46039.68
2024-10-03,P005,Kids,Puma,1529.94,1015.59,0,1529.94,39,314,3.9,1519.6,59667.66,20059.65
2024-10-03,P005,Kids,Puma,3425.43,2003.18,15,2911.62,44,244,3.6,2949.99,128111.28,39971.36
2024-10-03,P008,Accessories,HRX,2762.88,2039.32,40,1657.73,35,410,3.3,1729.82,58020.55,-13355.65
2024-10-03,P017,Women,H&M,3493.53,2220.37,5,3318.85,29,776,3.9,3262.17,96246.65,31855.92
2024-10-03,P025,Men,Nike,4316.84,3201.47,0,4316.84,14,653,3.8,4048.64,60435.76,15615.18
2024-10-04,P005,Kids,Puma,626.76,354.46,20,501.41,339,487,3.4,512.85,169977.99,49816.05
2024-10-04,P006,Accessories,Nike,1752.96,1027.04,15,1490.02,78,910,3.7,1624.35,116221.56,36112.44
2024-10-04,P011,Footwear,Adidas,1212.34,784.98,20,969.87,143,101,4.6,995.17,138691.41,26439.27
2024-10-05,P004,Women,Puma,2999.61,1722.12,0,2999.61,18,689,4.5,3099.69,53992.98,22994.82
2024-10-05,P012,Men,Nike,1438.74,808.16,0,1438.74,42,577,3.9,1323.24,60427.08,26484.36
2024-10-05,P013,Women,Levis,1250.56,855.46,15,1062.98,124,791,3.7,1075.9,131809.52,25732.48
2024-10-05,P021,Men,Puma,1468.15,845.45,10,1321.34,101,561,4.5,1288.22,133455.34,48064.89
2024-10-05,P023,Accessories,Roadster,4261.51,3022.23,5,4048.43,13,249,4.4,4204.79,52629.59,13340.6
2024-10-05,P030,Footwear,Zara,3142.05,2085.63,0,3142.05,13,769,4.3,3401.64,40846.65,13733.46
2024-10-06,P008,Accessories,HRX,3990.33,2305.22,15,3391.78,19,972,3.7,3283.87,64443.82,20644.64
2024-10-06,P012,Men,Nike,2058.64,1542.32,15,1749.84,36,268,3.6,1673.43,62994.24,7470.72
2024-10-06,P016,Kids,Puma,3592.52,2623.73,20,2874.02,20,646,4.7,2703.24,57480.4,5005.8
2024-10-06,P017,Women,H&M,2147.61,1554.56,40,1288.57,19,819,4.4,1391.56,24482.83,-5053.81
2024-10-06,P018,Footwear,Nike,3510.66,2561.53,10,3159.59,6,837,3.3,3422.11,18957.54,3588.36
2024-10-06,P027,Men,HRX,4055.57,2598.88,30,2838.9,19,942,4.2,2981.01,53939.1,4560.38
2024-10-07,P008,Accessories,HRX,4535.68,2645.26,0,4535.68,23,971,4.3,4627.15,104320.64,43479.66
2024-10-07,P008,Accessories,HRX,3550.91,2580.17,40,2130.55,83,445,4.3,1958.98,176835.65,-37318.46
2024-10-07,P010,Women,H&M,4963.57,2818.92,20,3970.86,44,565,4.8,3927.54,174717.84,50685.36
2024-10-07,P011,Footwear,Adidas,2827.57,2077.9,40,1696.54,15,994,3.9,1860.83,25448.1,-5720.4
2024-10-07,P011,Footwear,Adidas,2010.86,1342.57,20,1608.69,66,477,4.9,1639.88,106173.54,17563.92
2024-10-07,P021,Men,Puma,3793.83,2276.85,20,3035.06,37,920,3.5,3286.61,112297.22,28053.77
2024-10-07,P026,Women,HRX,2207.02,1454.25,10,1986.32,70,753,4.7,1949.89,139042.4,37244.9
2024-10-07,P030,Footwear,Zara,682.18,381.09,20,545.74,198,250,3.5,520.39,108056.52,32600.7
2024-10-07,P030,Footwear,Zara,983.84,556.92,10,885.46,143,656,4.2,914.57,126620.78,46981.22
2024-10-08,P005,Kids,Puma,1538.85,1046.24,20,1231.08,41,148,4.1,1151.72,50474.28,7578.44
2024-10-08,P023,Accessories,Roadster,3465.01,2583.41,15,2945.26,18,331,3.9,2956.62,53014.68,6513.3
2024-10-08,P028,Accessories,HRX,1168.53,855.51,10,1051.68,145,579,3.9,967.49,152493.6,28444.65
2024-10-09,P006,Accessories,Nike,2200.39,1234.56,0,2200.39,36,620,4.3,2139.95,79214.04,34769.88
2024-10-10,P014,Accessories,Nike,2948.07,2175.67,20,2358.46,39,473,4.3,2543.17,91979.94,7128.81
2024-10-10,P014,Accessories,Nike,4435.44,2948.38,15,3770.12,35,751,4.3,4129.81,131954.2,28760.9
2024-10-10,P020,Footwear,H&M,4215.95,2335.7,5,4005.15,37,409,3.9,3908.66,148190.55,61769.65
2024-10-10,P021,Men,Puma,3564.26,2053.69,0,3564.26,7,989,4.8,3360.56,24949.82,10573.99
2024-10-10,P021,Men,Puma,2561.69,1615.4,5,2433.61,83,308,4.8,2567.5,201989.63,67911.43
2024-10-10,P025,Men,Nike,4725.1,2710.16,40,2835.06,32,957,3.3,3114.86,90721.92,3996.8
2024-10-10,P027,Men,HRX,2336.95,1632.29,15,1986.41,80,402,4.9,2114.73,158912.8,28329.6
2024-10-11,P021,Men,Puma,4426.79,2593.44,40,2656.07,33,843,4.2,2445.69,87650.31,2066.79
2024-10-11,P029,Footwear,Nike,2714.79,1945.76,0,2714.79,40,743,4.5,2602.26,108591.6,30761.2
2024-10-12,P001,Footwear,Adidas,3706.81,2555.25,40,2224.09,20,948,4.5,2155.5,44481.8,-6623.2
2024-10-12,P012,Men,Nike,3340.21,2455.77,5,3173.2,14,385,4.2,3178.45,44424.8,10044.02
2024-10-12,P018,Footwear,Nike,3309.95,2034.02,10,2978.96,11,953,3.9,3117.22,32768.56,10394.34
2024-10-12,P021,Men,Puma,2592.84,1495.84,30,1814.99,13,485,3.3,1854.76,23594.87,4148.95
2024-10-13,P004,Women,Puma,4377.0,2627.41,15,3720.45,9,892,4.7,3595.7,33484.05,9837.36
2024-10-13,P018,Footwear,Nike,1417.97,808.03,0,1417.97,70,414,4.9,1354.47,99257.9,42695.8
2024-10-13,P025,Men,Nike,3115.34,2205.34,40,1869.2,65,675,4.4,1870.47,121498.0,-21849.1
2024-10-13,P029,Footwear,Nike,4232.51,2803.93,30,2962.76,20,703,3.8,3019.08,59255.2,3176.6
2024-10-14,P007,Kids,Levis,2462.2,1567.6,5,2339.09,28,882,5.0,2275.62,65494.52,21601.72
2024-10-14,P007,Kids,Levis,2387.98,1343.55,20,1910.38,80,349,3.3,2003.37,152830.4,45346.4
2024-10-14,P023,Accessories,Roadster,3969.27,2677.8,5,3770.81,39,824,3.9,3882.66,147061.59,42627.39
2024-10-14,P025,Men,Nike,1427.04,906.77,40,856.22,195,999,3.6,879.95,166962.9,-9857.25
2024-10-14,P028,Accessories,HRX,553.65,365.42,0,553.65,187,644,3.2,576.99,103532.55,35199.01
2024-10-15,P004,Women,Puma,2627.17,1889.77,5,2495.81,52,598,4.1,2545.55,129782.12,31514.08
2024-10-15,P009,Footwear,Levis,1496.22,1007.64,5,1421.41,31,260,4.8,1294.42,44063.71,12826.87
2024-10-15,P025,Men,Nike,1028.42,612.39,20,822.74,46,460,3.4,894.64,37846.04,9676.1
2024-10-16,P008,Accessories,HRX,750.65,437.87,15,638.05,182,266,3.4,691.74,116125.1,36432.76
2024-10-16,P011,Footwear,Adidas,4347.58,2495.0,0,4347.58,32,830,3.9,3979.97,139122.56,59282.56
2024-10-16,P013,Women,Levis,735.66,538.83,10,662.09,263,650,3.8,719.12,174129.67,32417.38
2024-10-16,P025,Men,Nike,1287.73,808.7,15,1094.57,166,936,3.5,1028.51,181698.62,47454.42
2024-10-17,P002,Kids,H&M,4961.21,3347.55,10,4465.09,26,730,4.5,4269.34,116092.34,29056.04
2024-10-17,P008,Accessories,HRX,4844.17,2849.25,15,4117.54,35,857,4.6,3990.57,144113.9,44390.15
2024-10-17,P015,Men,Roadster,2059.69,1256.71,15,1750.74,46,786,4.2,1728.01,80534.04,22725.38
2024-10-18,P008,Accessories,HRX,3765.85,2117.07,5,3577.56,10,461,4.9,3334.78,35775.6,14604.9
2024-10-18,P010,Women,H&M,4162.12,2575.62,20,3329.7,18,145,3.5,3325.46,59934.6,13573.44
2024-10-18,P010,Women,H&M,2039.44,1476.09,0,2039.44,28,904,4.9,2089.28,57104.32,15773.8
2024-10-18,P012,Men,Nike,3139.47,2254.45,10,2825.52,14,634,4.1,2580.92,39557.28,7994.98
2024-10-18,P018,Footwear,Nike,2052.27,1205.02,30,1436.59,120,252,4.4,1317.84,172390.8,27788.4
2024-10-18,P020,Footwear,H&M,1810.48,1305.19,40,1086.29,83,797,3.5,1149.98,90162.07,-18168.7
2024-10-19,P006,Accessories,Nike,3404.17,2229.12,0,3404.17,39,426,4.7,3186.09,132762.63,45826.95
2024-10-19,P025,Men,Nike,3524.75,2058.36,15,2996.04,29,155,3.9,2989.83,86885.16,27192.72
2024-10-19,P029,Footwear,Nike,4812.24,3061.63,30,3368.57,13,604,3.7,3664.38,43791.41,3990.22
2024-10-19,P029,Footwear,Nike,1048.7,711.5,5,996.26,104,288,3.6,940.61,103611.04,29615.04
2024-10-20,P002,Kids,H&M,1671.33,1135.1,20,1337.06,113,937,4.1,1363.09,151087.78,22821.48
2024-10-20,P006,Accessories,Nike,2526.69,1859.35,20,2021.35,13,267,4.0,1985.38,26277.55,2106.0
2024-10-20,P006,Accessories,Nike,4260.71,2470.05,0,4260.71,32,266,3.6,4539.14,136342.72,57301.12
2024-10-20,P018,Footwear,Nike,3144.29,2184.2,5,2987.08,24,981,4.4,2757.78,71689.92,19269.12
2024-10-20,P022,Accessories,Puma,4108.71,2450.86,5,3903.27,28,722,4.8,4238.35,109291.56,40667.48
2024-10-20,P026,Women,HRX,1094.33,799.35,40,656.6,309,593,3.5,714.99,202889.4,-44109.75
2024-10-20,P027,Men,HRX,3628.27,2036.07,0,3628.27,13,746,5.0,3439.6,47167.51,20698.6
2024-10-21,P004,Women,Puma,3001.28,2089.64,20,2401.02,26,933,4.9,2550.22,62426.52,8095.88
2024-10-21,P009,Footwear,Levis,4073.16,2297.12,5,3869.5,22,999,4.1,4014.29,85129.0,34592.36
2024-10-21,P010,Women,H&M,4250.63,2454.96,5,4038.1,31,212,5.0,3658.23,125181.1,49077.34
2024-10-21,P012,Men,Nike,3060.6,1890.59,15,2601.51,19,383,5.0,2442.58,49428.69,13507.48
2024-10-21,P013,Women,Levis,4661.7,2585.73,5,4428.62,40,311,3.5,4377.63,177144.8,73715.6
2024-10-22,P010,Women,H&M,588.52,409.07,15,500.24,245,110,4.8,525.27,122558.8,22336.65
